%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
178.0, 54697.15502228201, 45123.23231974034, 16304.055309779085, 19231.530336324016, 20191.671871146187, 15108.281684909069, -133549.01326286953, 27168.299516236726, 38219.89604471875, 19067.736752955527, 28562.757797569968, 32852.05755854339, 41383.405492711725, 23493.717431273155, 2334.438542656725, 18165.374477550326, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173202E9, 0.0, 2023-09-29 14:24:31.173
180.0, 54635.59831805209, 45100.05356074018, 16261.452884847271, 19201.17666735371, 20192.409478713213, 15113.84726927844, -133581.95973419663, 27182.604632688122, 38217.3702975953, 19060.472436007552, 28787.728105512633, 32867.72613140656, 41401.57746095389, 23484.93319570222, 2330.862263543876, 18167.16261710675, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69601547117322E9, 0.0, 2023-09-29 14:24:31.173
182.0, 54681.39704244102, 45125.445142441415, 16307.251609236195, 19242.058007962467, 20197.95271133813, 15106.404138374823, -133568.2134113566, 27176.79317912974, 38224.23228314308, 19068.697877967104, 28567.27284994994, 32858.83013711335, 41385.506556690525, 23490.208207393673, 2346.888464318331, 18169.666012485744, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173231E9, 0.0, 2023-09-29 14:24:31.173
184.0, 54649.79167578121, 45096.991371749806, 16261.989326714198, 19208.910370935246, 20198.51150494951, 15113.869621022895, -133563.38543455428, 27179.788312886754, 38213.995184182546, 19063.400514531197, 28794.724201527144, 32872.66586693119, 41407.47832149009, 23488.911806215267, 2345.6144148843787, 18174.829265454922, -0.012, 0.511, 0.013000000000000001, 192.0, 127.5, 32.0, 15.5, 120.0, 0.0, 104.0, 0.0, 0.0, 0.0, 1.696015471173241E9, 0.0, 2023-09-29 14:24:31.173
186.0, 54655.49137061732, 45119.81250283867, 16301.171934744352, 19240.202813172677, 20202.110135806815, 15113.713158811708, -133594.00732445804, 27189.80189440273, 38223.226454642594, 19069.569596000863, 28557.907469023165, 32853.421014955165, 41383.36078922282, 23499.439477853713, 2355.2927202335263, 18169.77777120802, -0.012, 0.511, 0.013000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173273E9, 0.0, 2023-09-29 14:24:31.173
188.0, 54677.44078367243, 45109.75421783379, 16260.178835413319, 19198.89678941927, 20195.494019448044, 15111.343873899446, -133529.79076263795, 27180.99530708734, 38209.94951843614, 19058.326668539845, 28779.390904830805, 32877.85147164482, 41409.847606402356, 23478.339431087905, 2343.759220094588, 18178.919634690243, -0.012, 0.511, 0.013000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173283E9, 0.0, 2023-09-29 14:24:31.173
190.0, 54637.81114075317, 45123.88052032954, 16284.810457803067, 19222.455528075163, 20196.70101364863, 15108.236981420157, -133589.291106378, 27172.769865127786, 38214.062239415915, 19061.0982848523, 28597.023021819954, 32843.698006117105, 41368.7651000935, 23482.11687590085, 2341.792266582521, 18161.038239125995, -0.012, 0.511, 0.013000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173293E9, 0.0, 2023-09-29 14:24:31.173
192.0, 54702.34062699564, 45123.94757556291, 16262.861044747955, 19201.958978409646, 20186.75448736602, 15109.734548298664, -133486.51778537247, 27161.8622138336, 38208.69782074664, 19057.38789527272, 28797.339355628417, 32880.39957051272, 41405.60077495584, 23480.775771233533, 2341.211121226683, 18177.958509678665, -0.012, 0.511, 0.013000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471173302E9, 0.0, 2023-09-29 14:24:31.173
194.0, 54614.25240209728, 45138.20798852539, 16288.185571215818, 19230.837432245902, 20192.834161857863, 15121.335103670968, -133615.88968227978, 27166.04199004674, 38220.3207278634, 19072.654136735695, 28633.031682137454, 32846.715491618575, 41365.05471051392, 23490.141152160308, 2336.9419380357194, 18155.673820456723, -0.02, 0.7655000000000001, 0.026500000000000003, 192.0, 127.5, 16.0, 15.5, 112.0, 0.5, 32.0, 0.0, 0.0, 0.0, 1.696015471173312E9, 0.0, 2023-09-29 14:24:31.173
0.0, 27314.614035441165, 22502.529323402563, 8081.809649683196, 9654.120761647317, 10121.249869018779, 7531.979087827098, -67571.69277330552, 13575.577864119752, 19109.914494742694, 9535.477702078546, 14423.871269687566, 16443.709009135844, 20707.684243641408, 11747.160464186725, 1177.7357670945844, 9091.013263584766, -0.032, 1.016, 0.034, 192.0, 127.5, 0.0, 15.5, 96.0, 0.5, 8.0, 0.0, 0.0, 0.0, 1.696015471277916E9, 0.0, 2023-09-29 14:24:31.277
2.0, 54580.90359936996, 45015.85453937704, 16188.921474089799, 19336.650590497327, 20238.63288624679, 15060.69482096372, -135222.0636870937, 27162.063379533694, 38180.512270988496, 19063.10994185328, 28592.083286295332, 32766.20450809056, 41429.49478977857, 23390.340613167362, 2577.2902461636363, 18000.753879636988, -0.032, 1.016, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696015471336227E9, 0.0, 2023-09-29 14:24:31.336
