%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
224.0, 26579.97925042859, 7490.717767562601, 25958.93603073788, 54277.94805502272, -24970.676001390937, 77961.2529827658, -187500.02235174447, -187500.02235174447, 46533.85091231477, 24944.077425489122, -187500.02235174447, 15526.795748090239, 53113.779796812516, 44179.45226185945, -187500.02235174447, -187500.02235174447, 0.098, 0.998, 0.17400000000000002, 192.0, 1.5, 8.0, 15.5, 24.0, 2.5, 56.0, 0.0, 0.0, 0.0, 1.6959335072913682E9, 0.0, 2023-09-28 15:38:27.291
226.0, 26517.930807820656, 7431.7985691784115, 25983.679411849906, 54506.33817986705, -24721.588161180993, 78186.98325001994, -187500.02235174447, -187500.02235174447, 46587.8974304077, 24976.8450828606, -187500.02235174447, 15537.636344151062, 53111.946953767176, 44226.65914614906, -187500.02235174447, -187500.02235174447, 0.098, 0.998, 0.17400000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072914047E9, 0.0, 2023-09-28 15:38:27.291
228.0, 26567.372866555797, 7480.771241279989, 25935.89138220446, 54282.2619417026, -24964.350457710083, 77973.92642187196, -187500.02235174447, -187500.02235174447, 46509.35340039175, 24939.741187064792, -187500.02235174447, 15514.614047362096, 53150.16843678575, 44182.581506083196, -187500.02235174447, -187500.02235174447, 0.098, 0.998, 0.17400000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072914348E9, 0.0, 2023-09-28 15:38:27.291
230.0, 26517.550828164916, 7433.13967384573, 25981.108961237547, 54471.268292816676, -24783.144865410908, 78150.12522341314, -187500.02235174447, -187500.02235174447, 46527.882996545195, 24952.638143615502, -187500.02235174447, 15533.88125108257, 53059.33094731939, 44209.493006407385, -187500.02235174447, -187500.02235174447, 0.098, 0.998, 0.17400000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072914553E9, 0.0, 2023-09-28 15:38:27.291
232.0, 26575.553605026438, 7486.403880882726, 25942.306332863132, 54300.612723900405, -24954.60509712757, 77994.84765468212, -187500.02235174447, -187500.02235174447, 46525.40195291066, 24942.535155121703, -187500.02235174447, 15512.691797338939, 53154.63878567681, 44193.08682597719, -187500.02235174447, -187500.02235174447, 0.098, 0.998, 0.17400000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072914743E9, 0.0, 2023-09-28 15:38:27.291
234.0, 26541.131918565265, 7451.602214765813, 25997.80571434566, 54430.655173141386, -24858.157319802922, 78099.6326326886, -187500.02235174447, -187500.02235174447, 46572.18415405562, 24963.009353042766, -187500.02235174447, 15557.350582760642, 53038.78969416496, 44208.88950930709, -187500.02235174447, -187500.02235174447, 0.10400000000000001, 0.99, 0.178, 192.0, 1.5, 32.0, 15.0, 120.0, 2.5, 72.0, 0.0, 0.0, 0.0, 1.6959335072914948E9, 0.0, 2023-09-28 15:38:27.291
236.0, 26559.415645529705, 7466.644938784235, 25933.723262992295, 54330.00526785914, -24934.7343963068, 78019.38987009405, -187500.02235174447, -187500.02235174447, 46529.11234249024, 24942.244582443785, -187500.02235174447, 15514.770509573284, 53168.11688758337, 44205.916727294534, -187500.02235174447, -187500.02235174447, 0.10400000000000001, 0.99, 0.178, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072915127E9, 0.0, 2023-09-28 15:38:27.291
238.0, 26519.04839504342, 7426.747074931512, 25977.577385613607, 54413.35492293298, -24893.964814420324, 78083.91935633653, -187500.02235174447, -187500.02235174447, 46538.00833678345, 24937.46130913035, -187500.02235174447, 15541.659658153018, 53011.274696740475, 44179.988703726376, -187500.02235174447, -187500.02235174447, 0.10400000000000001, 0.99, 0.178, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695933507291531E9, 0.0, 2023-09-28 15:38:27.291
240.0, 26572.8713956918, 7480.14539243524, 25935.042015915158, 54352.42406754781, -24918.30586413215, 78042.36746339411, -187500.02235174447, -187500.02235174447, 46529.24645295697, 24936.924867263424, -187500.02235174447, 15509.02611124827, 53177.54932374351, 44194.98672425589, -187500.02235174447, -187500.02235174447, 0.10400000000000001, 0.99, 0.178, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072915494E9, 0.0, 2023-09-28 15:38:27.291
242.0, 26561.44965427514, 7468.880113229766, 26001.00201380277, 54367.55619854405, -24989.630280689038, 78033.49382084535, -187500.02235174447, -187500.02235174447, 46575.08988083481, 24953.532213393715, -187500.02235174447, 15569.12995208859, 53005.97733330457, 44170.77978501079, -187500.02235174447, -187500.02235174447, 0.10400000000000001, 0.99, 0.178, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695933507291568E9, 0.0, 2023-09-28 15:38:27.291
244.0, 26574.257203848032, 7478.737232534556, 25941.27815261819, 54376.76511725964, -24934.7343963068, 78064.07100726021, -187500.02235174447, -187500.02235174447, 46531.6827931026, 24965.8927280775, -187500.02235174447, 15522.839489321648, 53199.92341994327, 44223.08286703621, -187500.02235174447, -187500.02235174447, 0.112, 0.984, 0.17200000000000001, 192.0, 1.5, 64.0, 15.0, 96.0, 2.5, 48.0, 0.0, 0.0, 0.0, 1.6959335072915869E9, 0.0, 2023-09-28 15:38:27.291
246.0, 26540.327255764874, 7453.770333977978, 25971.72122856632, 54343.10339010994, -25043.497984826325, 78020.57451255019, -187500.02235174447, -187500.02235174447, 46554.235703258004, 24934.779099795713, -187500.02235174447, 15545.88413785507, 52993.81798432088, 44160.475630816894, -187500.02235174447, -187500.02235174447, 0.112, 0.984, 0.17200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072916064E9, 0.0, 2023-09-28 15:38:27.291
248.0, 26558.007485629023, 7470.087107430352, 25934.818498470606, 54389.550315088076, -24942.646913843982, 78090.5354726953, -187500.02235174447, -187500.02235174447, 46544.669156631135, 24948.65953310246, -187500.02235174447, 15506.187439702446, 53172.989567874625, 44219.193663500984, -187500.02235174447, -187500.02235174447, 0.112, 0.984, 0.17200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072916248E9, 0.0, 2023-09-28 15:38:27.291
250.0, 26542.942409866144, 7452.09395314383, 25954.912716735926, 54309.709883893716, -25106.999290823853, 77989.93027090195, -187500.02235174447, -187500.02235174447, 46547.84310434379, 24922.507992089748, -187500.02235174447, 15525.052312022724, 52987.96182727359, 44150.909084190025, -187500.02235174447, -187500.02235174447, 0.112, 0.984, 0.17200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695933507291646E9, 0.0, 2023-09-28 15:38:27.291
252.0, 26543.881183133268, 7448.383563564249, 25920.848658186038, 54438.45593195629, -24900.670337756914, 78142.41387157606, -187500.02235174447, -187500.02235174447, 46506.291211401374, 24937.55071610817, -187500.02235174447, 15483.992157458326, 53192.122661128364, 44225.85448334867, -187500.02235174447, -187500.02235174447, 0.112, 0.984, 0.17200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6959335072916784E9, 0.0, 2023-09-28 15:38:27.291
254.0, 26560.756750197026, 7461.124057903774, 25946.351998609545, 54286.8664010604, -25149.333494822204, 77970.17132880347, -187500.02235174447, -187500.02235174447, 46567.98202609802, 24926.68776830289, -187500.02235174447, 15527.265134723799, 53004.16684200369, 44146.438735298965, -187500.02235174447, -187500.02235174447, 0.116, 0.992, 0.164, 192.0, 1.5, 80.0, 15.5, 0.0, 2.5, 16.0, 0.0, 0.0, 0.0, 1.6959335072917E9, 0.0, 2023-09-28 15:38:27.291
0.0, 26541.66836043219, 7441.610984994291, 25945.435577086875, 54466.97675788126, -24896.602320266047, 78170.17473818955, -187500.02235174447, -187500.02235174447, 46522.228005198005, 24961.400027441985, -187500.02235174447, 15504.466355379387, 53200.99630367712, 44232.492951451895, -187500.02235174447, -187500.02235174447, 0.116, 0.992, 0.164, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695933507291733E9, 0.0, 2023-09-28 15:38:27.291
